Comment,Time,Reply Count
@The People UK JFK 2.0 cuz it's true it's the same what happened when they built the pyramids,2022-11-24T22:43:50Z,
@Noor Bella Jesus!,2022-11-24T22:40:47Z,
How did u know!,2022-11-24T22:22:58Z,
Please do a video about #IranProtests2022 #WomanLifeFreedom,2022-11-24T21:28:59Z,0
"''Many of these contractors are not necessarily Qatari companies; some of them are actually American and European companies with many German, French, Italian, and Japanese executives. Interestingly enough, they don't follow the same rules in Qatar as they would in Europe. In these companies, a large part of the labour acquisition and management is done by Bangladeshis, Indians, and Pakistanis.''
Is that true?",2022-11-24T21:26:24Z,0
"I'm Sorry but do you think that is U.S goverment is better. I don't think so 
but unfotunatly your not publishing this documentary video because you care about the workers but you doing that because the 🏳‍🌈🏳‍⚧ flags and signs are not allowed to enter the stadium which considered as disrespecting to the Islamic traditions.

but why someone like you should respect traditions of Islamic country because you want them to respect the western traditions (your traditions) but you don't want to respect them.

this is what we call a racism and disrespecful selfishness by using poor workers taken rights to attack Qatar because of totally another reason.

what a shame?!!",2022-11-24T21:24:24Z,4
"@Qewbe 

It's so obvious because he will not talk about same thing in many countries.",2022-11-25T11:19:05Z,
"there are lgbtq people from your countries. no amount of crying, genocide, or violations, will prevent the existance of lgbtq people in arab countries. 

you will never get rid of us, and our numbers are growing.",2022-11-25T05:43:56Z,
"""but unfotunatly your not publishing this documentary video because you care about the workers"" How would you know that?",2022-11-24T23:33:33Z,
Islamic people immigrate to the west and complain. Glad hindutv@ and z1onism is there to put you in place.,2022-11-24T21:32:41Z,
Dang construction jobs in America are so much better than Qatar. This is insane,2022-11-24T21:22:59Z,0
also the production company is not full qatar nationality :/,2022-11-24T21:20:02Z,0
This video made me laugh 😆 😂😂😂😂😂 .. how many lies.. full of jealous and hates .GO QATAR 👏👏👏,2022-11-24T21:19:54Z,0
Amazing video,2022-11-24T21:17:07Z,0
"Great racism journalism, as if there isn’t migrant workers working for pennies everywhere in the world. Pure hypocrites.",2022-11-24T21:16:40Z,2
Just because other countries do the same doesn't mean it makes it okay,2022-11-24T23:34:11Z,
Does that excuse qatar for using slaves? Just because everybody does it doesnt mean its right,2022-11-24T22:34:47Z,
"If you focus this energy on internal issues such as forcing faxines or other oppressed people in your own country. Your western governments created all wars and terrorism around the world, but you are still looking for others mistakes. Lunatics. Yet don’t get me wrong, I’m defending Qataris, I only care about the truth.",2022-11-24T21:11:33Z,0
over dramatic asf,2022-11-24T21:10:25Z,0
CHEAP LABOUR aka OVERSEAS TEMPORARY CONTRACTUAL WORKERS😅 its been decades of practice its not new anymore…,2022-11-24T21:06:17Z,0
Y u capitalizing in lies?,2022-11-24T21:05:18Z,0
I hate system in gcc country they take your passport your like a slave they holding the freedom employee..😢,2022-11-24T21:04:02Z,0
So you’re gonna ignore all of Europe’s dirty work on their migrant workers and other countries and focus on spreading hate on the Middle East? Typical.,2022-11-24T21:01:44Z,1
Just because europe uses migrant workers does not excuse qatars use of slavery,2022-11-24T22:35:15Z,
"I hope next time u use hidden cams in Kashmir Palestine Afghanistan  to find out how many women widows how many kids orphan how many girls raped how many men killed in kashmir by india in Palestine by Israel Afghanistan by America.  
How black skinned were treated by white skinned  how many killed by Hitler how many killed in various wars  would b worth highlighting  hope u see eye to eye .",2022-11-24T20:50:29Z,0
"We should just have every FIFA World Cup in South Africa. Yes, it's incredibly corrupt, but at least Shakira can sing Waka Waka again!",2022-11-24T20:48:40Z,0
"Its a shame that Nepal does not implement a structure for their people which makes it unnecessary to work in other countries. Whats about education?  Come on Nepal, what the heck is your problem?",2022-11-24T20:43:31Z,0
It is so crazy that this is allowed and the government can hide the unseen side of Qatar world cup.,2022-11-24T20:38:46Z,0
"Make a video oh how Usa Or eruope treat refugees when they come please, so i dont have to say some swears on the style that you made this video.",2022-11-24T20:37:23Z,0
this x journalist trying hard to create drama out of nothing and nerding for no reason.. he don't even know how third world people suffering in Europe,2022-11-24T20:35:55Z,1
Just because people suffer in europe doesnt mean its okay that they suffer in qatar,2022-11-24T22:36:08Z,
Hopefully you upload next how london underground was build,2022-11-24T20:35:35Z,0
"Western Propogandas and hate when it's the Muslim countries succeeding. They can't even prove the allegations they spread on daily basis. 

Well done Qatar for not bending down for the western low lives. Proud of you",2022-11-24T20:33:28Z,3
"@nj says god is not on your side. your children may be lgbtq and theres nothing you or us can do about it. You do not care about kids, you sexualize young boys and girls and murder anyone who isnt cis and straight. God is with us, who protect the children and show each other compassion instead of hate.",2022-11-25T08:54:14Z,
@on youtubeuser yea jokes on you! You will never succeed when God is in our side. May God protect the people and children from that filth.,2022-11-25T07:53:36Z,
"LGBTQ born in muslim countries exist. it is not a western concept and no amount of crying, genocide, or violations, will prevent the existance of lgbtq people in arab countries. 

you will never get rid of us, and our numbers are growing.",2022-11-25T05:46:16Z,
It was western companies who build the infrastructure in Qatar and who had broken ethical trading and human right rules.... not the Qatar.,2022-11-24T20:28:52Z,1
"That's true, but how can western companies operate there without Qatar approval?",2022-11-25T03:46:42Z,
Islamophobic.,2022-11-24T20:26:00Z,3
@الخاسر The real woke started 1400 years ago.,2022-11-25T12:07:18Z,
Good,2022-11-25T09:22:53Z,
Lol look who's becoming woke now,2022-11-25T01:13:48Z,
Sad times,2022-11-24T20:25:34Z,0
How about Gaza?,2022-11-24T20:23:53Z,0
Its a whole freaking country thats populated by the offspring of Elon Musk and Leona Helmsley.,2022-11-24T20:22:31Z,0
Hope to see you cover the human rights situation at china and the Zionist state 'israel' that also held international events . Thanks,2022-11-24T20:21:36Z,0
"I've always been wondering how to make the west stop their Hippocracy ?
After long thorough research, I've come to the conclusion that we can't, so the best thing to do is to keep giving them nice middle fingers whenever they try to disrespect, mock and enforce their degenerate views on other cultures, especially when they themselves hold an astounding track record of human rights violations only in the last hundred years.",2022-11-24T20:20:25Z,0
HIS VIDEO IS THE SAME VIDEO THAT Business Insider POSTED,2022-11-24T20:19:16Z,0
it's no secret that both FIFA and Qatar are dirty .. Very Dirty,2022-11-24T20:10:20Z,0
"Some constructive criticism on the video: can you strip away the part where you are talking about the hardship of trying to report the story? It takes so much time and focus away from the real story, and to be frank, sounded whining. Just cut all the footage that was shot in your home/office and the video will be more impactful and let more people know what is going on.",2022-11-24T20:08:44Z,0
Rubbish report!,2022-11-24T20:06:28Z,0
Incredibly well made video,2022-11-24T20:06:21Z,0
